shipment_id|tracking_no|carrier_id|origin_depot_id|booked_date|delivered_date|status|dest_country|dest_city|weight_kg|shipping_cost|service_level|pallets|transit_days
2142|TRK-2026-002142|3|15|2026-03-24|2026-03-26|Delivered|France|Lyon|972.51|81.31|Express|4|2
2143|TRK-2025-002143|3|4|2025-10-23|2025-11-02|Delivered|Netherlands|Amsterdam|1089.16|53.68|Economy|3|10
2144|TRK-2025-002144|2|8|2025-11-01|2025-11-03|Delivered|Italy|Rome|1814.53|94.21|Standard|8|2
2145|TRK-2025-002145|2|2|2025-05-04|2025-05-12|Delivered|Czechia|Prague|1966.64|82.43|Economy|8|8
2146|TRK-2025-002146|4|18|2025-08-28|2025-08-30|Delivered|Spain|Seville|949.05|79.78|Express|3|2
2147|TRK-2026-002147|9|27|2026-05-28|2026-06-01|Delivered|Netherlands|Eindhoven|10293.72|464.75|Express|26|4
2148|TRK-2026-002148|5|20|2026-02-22|2026-03-09|Delivered|Netherlands|Rotterdam|622.78|27.96|Standard|3|15
2149|TRK-2026-002149|8|25|2026-06-26|2026-06-30|Delivered|Spain|Valencia|269.63|29.70|Express|1|4
2150|TRK-2026-002150|7|3|2026-05-11|2026-06-03|Delivered|Italy|Rome|1062.93|31.27|Economy|3|23
2151|TRK-2026-002151|3|21|2026-03-13|2026-03-16|Delivered|Germany|Cologne|969.80|81.13|Express|3|3
2152|TRK-2025-002152|9|23|2025-09-04|2025-09-09|Delivered|France|Marseille|2753.23|95.09|Standard|12|5
2153|TRK-2026-002153|1|10|2026-04-01|2026-04-08|Delivered|Germany|Hamburg|737.74|48.99|Standard|3|7
2154|TRK-2025-002154|10|7|2025-07-21|2025-07-29|Delivered|Poland|Gdansk|1378.63|48.11|Economy|6|8
2155|TRK-2025-002155|1|3|2025-04-11|2025-04-15|Delivered|Germany|Frankfurt|533.18|40.39|Standard|2|4
2156|TRK-2026-002156|2|5|2026-01-14|2026-01-16|Delivered|Germany|Berlin|1451.27|78.95|Standard|4|2
2157|TRK-2025-002157|3|21|2025-11-03|2025-11-09|Delivered|Poland|Krakow|341.89|29.20|Economy|1|6
2158|TRK-2025-002158|2|6|2025-12-22|2025-12-26|Delivered|Austria|Linz|1626.45|86.31|Standard|4|4
2159|TRK-2026-002159|8|19|2026-08-01|2026-08-10|Returned|United Kingdom|Birmingham|334.69|27.37|Standard|1|9
2160|TRK-2026-002160|8|28|2026-03-29|2026-04-01|Delivered|Poland|Gdansk|1464.63|59.01|Standard|4|3
2161|TRK-2026-002161|1|16|2026-05-16|2026-05-18|Delivered|Germany|Hamburg|631.80|59.13|Express|3|2
2162|TRK-2026-002162|4|1|2026-05-14|2026-05-18|Delivered|Italy|Turin|672.05|46.23|Standard|2|4
2163|TRK-2026-002163|9|19|2026-05-24|2026-05-28|Delivered|France|Marseille|811.72|53.23|Express|2|4
2164|TRK-2025-002164|3|19|2025-09-07|2025-09-11|Delivered|Germany|Munich|697.44|40.85|Economy|2|4
2165|TRK-2026-002165|1|2|2026-06-17|2026-06-19|Delivered|Germany|Hamburg|556.34|41.37|Standard|2|2
2166|TRK-2025-002166|10|19|2025-03-05|2025-03-19|Delivered|Denmark|Aarhus|401.83|26.78|Economy|1|14
2167|TRK-2026-002167|1|4|2026-02-09|2026-02-13|Returned|Germany|Frankfurt|876.24|54.80|Standard|4|4
2168|TRK-2026-002168|3|8|2026-08-18|2026-08-30|Delivered|Italy|Turin|381.69|30.50|Economy|1|12
2169|TRK-2026-002169|6|8|2026-05-12|2026-05-23|Delivered|France|Marseille|539.39|31.38|Express|2|11
2170|TRK-2026-002170|3|1|2026-05-01|2026-05-06|Delivered|Italy|Milan|563.16|41.65|Standard|3|5
2171|TRK-2025-002171|2|1|2025-08-29|2025-09-02|Delivered|United Kingdom|London|225.90|27.49|Standard|1|4
2172|TRK-2026-002172|3|8|2026-05-24|2026-05-27|Delivered|Germany|Frankfurt|4259.03|196.88|Standard|12|3
2173|TRK-2026-002173|4|15|2026-09-17|2026-09-24|Delivered|Netherlands|Amsterdam|1120.40|65.06|Standard|4|7
2174|TRK-2026-002174|4|28|2026-02-15|2026-02-19|Delivered|Czechia|Brno|814.59|52.21|Standard|2|4
2175|TRK-2025-002175|10|25|2025-04-17|2025-04-20|Returned|Germany|Hamburg|787.04|52.16|Express|3|3
2176|TRK-2025-002176|8|27|2025-06-29|2025-07-09|Delivered|Germany|Frankfurt|659.13|32.40|Economy|2|10
2177|TRK-2025-002177|9|18|2025-06-03|2025-06-11|Delivered|Germany|Berlin|1128.35|42.64|Economy|3|8
2178|TRK-2025-002178|1|1|2025-03-10|2025-03-14|Delivered|France|Paris|2431.24|120.11|Standard|8|4
2179|TRK-2025-002179|3|17|2025-03-25|2025-03-29|Delivered|Belgium|Antwerp|2438.79|97.89|Economy|8|4
2180|TRK-2026-002180|1|20|2026-04-27|2026-04-29|Delivered|France|Paris|1159.19|66.69|Standard|3|2
2181|TRK-2026-002181|8|5|2026-04-27|2026-05-01|Delivered|Poland|Krakow|10783.01|319.92|Standard|26|4
2182|TRK-2025-002182|8|20|2025-08-02|2025-08-15|Delivered|France|Lyon|401.42|26.77|Economy|2|13
2183|TRK-2025-002183|10|3|2025-08-01|2025-08-04|Delivered|Germany|Frankfurt|1920.83|101.36|Express|8|3
2184|TRK-2026-002184|2|24|2026-09-18||In Transit|Italy|Milan|302.33|30.70|Standard|1|
2185|TRK-2026-002185|3|13|2026-04-29|2026-05-01|Delivered|Netherlands|Rotterdam|1408.96|109.72|Express|4|2
2186|TRK-2025-002186|1|23|2025-06-04|2025-06-14|Delivered|Germany|Berlin|360.18|29.80|Economy|1|10
2187|TRK-2025-002187|3|25|2025-07-30|2025-08-02|Delivered|Germany|Berlin|275.62|35.94|Express|1|3
2188|TRK-2026-002188||22|2026-09-09||Awaiting Pickup|Belgium|Antwerp|5341.22|242.33|Standard|26|
2189|TRK-2025-002189|2|15|2025-08-08|2025-08-14|Delivered|Switzerland|Basel|1537.24|82.56|Standard|4|6
2190|TRK-2026-002190|1|23|2026-02-11|2026-02-22|Delivered|Sweden|Gothenburg|328.82|28.77|Economy|1|11
2191|TRK-2025-002191|2|11|2025-05-23|2025-05-30|Delivered|France|Toulouse|202.95|26.52|Standard|1|7
2192|TRK-2026-002192|2|16|2026-01-21|2026-01-25|Delivered|Portugal|Porto|193.66|26.13|Standard|1|4
2193|TRK-2026-002193|2|29|2026-07-29|2026-08-02|Delivered|Germany|Frankfurt|418.67|31.72|Economy|1|4
2194|TRK-2026-002194|8|7|2026-04-26|2026-05-02|Delivered|Poland|Krakow|825.99|41.13|Standard|2|6
2195|TRK-2026-002195|8|11|2026-01-31|2026-02-05|Delivered|Netherlands|Rotterdam|182.13|23.10|Standard|1|5
2196|TRK-2025-002196|10|2|2025-12-06|2025-12-10|Delivered|Netherlands|Amsterdam|1478.33|82.16|Express|8|4
2197|TRK-2026-002197|10|9|2026-03-14|2026-03-21|Delivered|United Kingdom|Manchester|2893.34|99.01|Standard|8|7
2198|TRK-2025-002198|4|7|2025-01-27|2025-02-01|Delivered|Belgium|Ghent|377.32|33.85|Standard|1|5
2199|TRK-2025-002199|8|1|2025-01-03|2025-01-07|Delivered|France|Marseille|2401.21|85.23|Standard|6|4
2200|TRK-2025-002200|1|1|2025-09-16|2025-09-20|Delivered|Belgium|Ghent|2176.42|109.41|Standard|12|4
2201|TRK-2025-002201|9|19|2025-09-10|2025-09-21|Delivered|Belgium|Brussels|1753.84|56.30|Economy|6|11
2202|TRK-2026-002202|3|23|2026-07-28|2026-08-03|Returned|United Kingdom|London|1480.73|80.19|Standard|8|6
2203|TRK-2026-002203|9|10|2026-06-16|2026-06-20|Delivered|Italy|Rome|346.16|33.02|Express|1|4
2204|TRK-2025-002204|8|24|2025-10-22|2025-10-29|Delivered|Germany|Cologne|483.13|31.53|Standard|2|7
2205|TRK-2026-002205|5|23|2026-05-21|2026-06-10|Delivered|Austria|Vienna|8497.53|153.96|Standard|26|20
2206|TRK-2025-002206|10|4|2025-10-16|2025-10-20|Delivered|Netherlands|Rotterdam|1745.35|93.75|Express|8|4
2207|TRK-2025-002207|9|17|2025-12-19|2025-12-22|Delivered|Switzerland|Zurich|218.88|27.50|Express|1|3
2208|TRK-2026-002208|8|21|2026-04-29|2026-05-07|Delivered|Belgium|Brussels|817.73|40.90|Standard|2|8
2209|TRK-2026-002209|1|17|2026-06-10|2026-06-12|Delivered|Denmark|Copenhagen|3570.12|167.95|Standard|12|2
2210|TRK-2026-002210|5|24|2026-09-06|2026-09-30|Delivered|Austria|Graz|1558.68|42.94|Standard|4|24
2211|TRK-2026-002211|4|22|2026-07-28|2026-08-04|Delivered|United Kingdom|London|295.45|27.68|Economy|1|7
2212|TRK-2026-002212||17|2026-09-10||Awaiting Pickup|Italy|Naples|4447.80|204.81|Standard|12|
2213|TRK-2026-002213|10|19|2026-06-22|2026-06-25|Delivered|Germany|Hamburg|242.65|24.79|Standard|1|3
2214|TRK-2026-002214|4|21|2026-07-31|2026-08-07|Delivered|Netherlands|Eindhoven|1620.41|86.06|Standard|8|7
2215|TRK-2026-002215|9|17|2026-06-21|2026-06-28|Delivered|Switzerland|Zurich|1273.25|45.81|Economy|4|7
2216|TRK-2026-002216|1|17|2026-02-24|2026-03-02|Delivered|Poland|Krakow|1466.69|79.60|Standard|4|6
2217|TRK-2026-002217|4|29|2026-06-12|2026-06-15|Delivered|Austria|Graz|385.74|34.20|Standard|1|3
2218|TRK-2026-002218|2|22|2026-07-18|2026-07-21|Delivered|Czechia|Brno|1008.15|83.63|Express|3|3
2219|TRK-2026-002219|2|20|2026-08-05|2026-08-08|Delivered|Poland|Krakow|2082.13|153.55|Express|8|3
2220|TRK-2026-002220|1|12|2026-07-18|2026-07-21|Delivered|Netherlands|Rotterdam|929.85|57.05|Standard|3|3
2221|TRK-2026-002221|3|20|2026-06-01|2026-06-13|Delivered|France|Lyon|1475.17|66.33|Economy|8|12
2222|TRK-2026-002222|9|16|2026-04-16|2026-04-22|Delivered|Sweden|Malmo|1350.42|55.81|Standard|4|6
2223|TRK-2025-002223|1|17|2025-06-06|2025-06-08|Delivered|Belgium|Brussels|1426.85|110.89|Express|4|2
2224|TRK-2025-002224|1|16|2025-07-11|2025-07-13|Delivered|Czechia|Prague|379.91|42.73|Express|1|2
2225|TRK-2025-002225|9|3|2025-10-13|2025-10-20|Delivered|Italy|Milan|1450.95|49.69|Economy|4|7
2226|TRK-2026-002226||17|2026-09-08||Awaiting Pickup|Italy|Naples|294.51|30.37|Standard|1|
2227|TRK-2025-002227|6|1|2025-05-06|2025-06-06|Delivered|Netherlands|Eindhoven|415.03|23.18|Economy|1|31
2228|TRK-2026-002228|10|8|2026-06-30|2026-07-08|Delivered|France|Marseille|186.89|23.23|Standard|1|8
2229|TRK-2025-002229|3|23|2025-06-16|2025-06-19|Delivered|Poland|Warsaw|1461.59|113.15|Express|4|3
2230|TRK-2026-002230|4|27|2026-01-15|2026-01-21|Delivered|Portugal|Porto|617.25|43.92|Standard|2|6
2231|TRK-2025-002231|9|13|2025-05-08|2025-05-13|Delivered|Denmark|Copenhagen|456.83|27.98|Economy|2|5
2232|TRK-2026-002232|9|18|2026-08-18|2026-08-21|Delivered|Netherlands|Rotterdam|588.95|43.56|Express|2|3
2233|TRK-2025-002233|2|23|2025-04-06|2025-04-08|Returned|Germany|Frankfurt|1455.49|112.75|Express|8|2
2234|TRK-2026-002234|8|12|2026-08-16|2026-08-24|Delivered|Czechia|Brno|289.62|26.11|Standard|1|8
2235|TRK-2025-002235|9|7|2025-02-17|2025-02-20|Delivered|Spain|Barcelona|2584.65|90.37|Standard|8|3
2236|TRK-2026-002236|1|5|2026-06-04|2026-06-13|Delivered|France|Lyon|268.12|26.78|Economy|1|9
2237|TRK-2026-002237|8|14|2026-05-28|2026-06-04|Delivered|Italy|Turin|1922.12|59.98|Economy|6|7
2238|TRK-2025-002238|3|8|2025-05-11|2025-05-18|Delivered|Denmark|Aarhus|1376.01|75.79|Standard|6|7
2239|TRK-2026-002239|9|3|2026-04-07|2026-04-15|Delivered|Poland|Gdansk|545.10|33.26|Standard|2|8
2240|TRK-2026-002240|3|10|2026-03-07|2026-03-09|Delivered|Sweden|Malmo|2222.90|111.36|Standard|6|2
2241|TRK-2025-002241|7|27|2025-03-11|2025-03-24|Delivered|Poland|Gdansk|1162.79|46.84|Express|6|13
2242|TRK-2025-002242|4|17|2025-11-13|2025-11-16|Returned|France|Lyon|2226.09|111.50|Standard|6|3
2243|TRK-2025-002243|6|25|2025-05-13|2025-06-11|Delivered|Netherlands|Eindhoven|4851.79|95.63|Standard|12|29
2244|TRK-2025-002244|2|23|2025-02-20|2025-02-27|Delivered|Sweden|Malmo|218.99|27.20|Standard|1|7
2245|TRK-2025-002245|4|13|2025-06-05|2025-06-08|Delivered|France|Marseille|527.26|52.32|Express|2|3
2246|TRK-2026-002246|8|15|2026-04-01|2026-04-05|Delivered|Germany|Berlin|218.84|27.50|Express|1|4
2247|TRK-2025-002247|9|1|2025-04-22|2025-04-28|Delivered|Germany|Frankfurt|3017.69|102.50|Standard|8|6
2248|TRK-2026-002248|3|21|2026-07-20|2026-07-25|Delivered|Spain|Barcelona|249.40|28.47|Standard|1|5
2249|TRK-2025-002249|3|14|2025-10-24|2025-10-26|Delivered|Germany|Frankfurt|3289.43|232.14|Express|8|2
2250|TRK-2025-002250|3|29|2025-06-07|2025-06-09|Delivered|Switzerland|Zurich|455.32|37.12|Standard|2|2
2251|TRK-2026-002251|2|29|2026-03-06|2026-03-08|Delivered|Austria|Vienna|2351.85|171.11|Express|8|2
2252|TRK-2025-002252|2|28|2025-04-09|2025-04-12|Delivered|United Kingdom|Birmingham|5102.23|232.29|Standard|26|3
2253|TRK-2025-002253|7|19|2025-09-24|2025-10-18|Delivered|Czechia|Brno|189.63|21.03|Standard|1|24
2254|TRK-2025-002254|3|6|2025-07-21|2025-07-23|Delivered|Sweden|Gothenburg|226.96|27.53|Standard|1|2
2255|TRK-2026-002255|10|25|2026-02-26|2026-03-07|Delivered|Austria|Linz|635.00|35.78|Standard|2|9
2256|TRK-2025-002256|4|9|2025-01-27|2025-01-30|Delivered|United Kingdom|London|962.16|80.64|Express|3|3
2257|TRK-2026-002257|1|13|2026-06-07|2026-06-10|Delivered|Poland|Warsaw|1558.18|83.44|Standard|4|3
2258|TRK-2026-002258|3|27|2026-05-03|2026-05-06|Delivered|Spain|Barcelona|665.68|45.96|Standard|3|3
2259|TRK-2025-002259|8|27|2025-02-20|2025-02-25|Delivered|Poland|Krakow|201.06|23.63|Standard|1|5
2260|TRK-2026-002260|8|22|2026-04-27|2026-05-10|Delivered|Germany|Cologne|5910.33|147.08|Economy|18|13
2261|TRK-2025-002261|4|19|2025-10-07|2025-10-13|Delivered|Sweden|Stockholm|2391.52|118.44|Standard|6|6
2262|TRK-2026-002262|7|10|2026-08-05|2026-08-19|Delivered|Germany|Berlin|1249.03|48.98|Express|3|14
2263|TRK-2026-002263|3|11|2026-01-13|2026-01-19|Delivered|Germany|Frankfurt|1571.17|83.99|Standard|8|6
2264|TRK-2026-002264|4|28|2026-02-01|2026-02-13|Delivered|Belgium|Brussels|2201.90|90.13|Economy|8|12
2265|TRK-2025-002265|8|25|2025-06-22|2025-07-06|Returned|Czechia|Prague|290.25|24.34|Economy|1|14
2266|TRK-2026-002266|10|23|2026-01-26|2026-02-03|Delivered|France|Lyon|2208.25|66.23|Economy|6|8
2267|TRK-2026-002267|3|12|2026-02-11|2026-02-13|Delivered|Germany|Hamburg|2365.96|172.02|Express|6|2
2268|TRK-2026-002268|10|21|2026-08-03|2026-08-06|Delivered|Austria|Vienna|724.75|38.29|Standard|3|3
2269|TRK-2025-002269|3|12|2025-04-22|2025-05-01|Delivered|Germany|Berlin|729.18|41.89|Economy|2|9
2270|TRK-2025-002270|8|11|2025-01-26|2025-01-29|Delivered|Italy|Milan|967.72|60.00|Express|4|3
2271|TRK-2026-002271|2|21|2026-05-03|2026-05-11|Delivered|Denmark|Copenhagen|253.46|26.30|Economy|1|8
2272|TRK-2026-002272|10|25|2026-07-04|2026-07-07|Delivered|Germany|Munich|3231.89|158.26|Express|8|3
2273|TRK-2025-002273|10|5|2025-04-19|2025-04-27|Delivered|Italy|Milan|2805.44|79.27|Economy|12|8
2274|TRK-2025-002274|4|1|2025-06-05|2025-06-10|Delivered|Italy|Milan|394.88|34.58|Standard|2|5
2275|TRK-2025-002275|1|11|2025-11-17|2025-11-19|Delivered|Netherlands|Amsterdam|1665.32|87.94|Standard|4|2
2276|TRK-2025-002276|4|2|2025-10-01|2025-10-13|Delivered|United Kingdom|Manchester|490.02|34.05|Economy|2|12
2277|TRK-2026-002277|1|23|2026-01-14|2026-01-20|Delivered|Denmark|Aarhus|1089.97|63.78|Standard|3|6
2278|TRK-2025-002278|4|22|2025-10-19|2025-10-26|Delivered|France|Paris|266.51|29.19|Standard|1|7
2279|TRK-2025-002279|8|9|2025-10-30|2025-11-06|Delivered|Italy|Milan|2310.74|82.70|Standard|8|7
2280|TRK-2026-002280|10|23|2026-06-11|2026-06-14|Delivered|France|Paris|1074.20|48.08|Standard|3|3
2281|TRK-2025-002281|4|19|2025-04-16|2025-04-18|Delivered|United Kingdom|Manchester|338.97|32.24|Standard|1|2
2282|TRK-2026-002282|3|21|2026-09-23||In Transit|Germany|Munich|2592.20|126.87|Standard|8|
2283|TRK-2025-002283|5|2|2025-07-10|2025-07-20|Delivered|Belgium|Ghent|2672.78|60.76|Standard|8|10
2284|TRK-2025-002284|4|6|2025-03-09|2025-03-17|Returned|Germany|Berlin|339.94|29.14|Economy|1|8
2285|TRK-2026-002285|9|3|2026-08-11|2026-08-15|Delivered|Belgium|Brussels|894.99|56.84|Express|3|4
2286|TRK-2025-002286|4|15|2025-01-09|2025-01-12|Delivered|Sweden|Malmo|973.95|81.40|Express|3|3
2287|TRK-2026-002287|8|20|2026-09-13||In Transit|Austria|Linz|921.43|57.99|Express|4|
2288|TRK-2025-002288|2|2|2025-08-04|2025-08-08|Delivered|Switzerland|Zurich|208.03|26.74|Standard|1|4
2289|TRK-2026-002289|5|1|2026-09-26||Awaiting Pickup|Belgium|Ghent|1187.79|32.82|Economy|3|
2290|TRK-2026-002290|10|18|2026-07-19|2026-08-02|Delivered|Czechia|Brno|1266.79|45.67|Economy|4|14
2291|TRK-2025-002291|3|19|2025-01-18|2025-01-24|Delivered|Belgium|Ghent|419.72|35.63|Standard|1|6
2292|TRK-2025-002292|8|23|2025-10-21|2025-10-24|Delivered|France|Marseille|802.89|40.48|Standard|2|3
2293|TRK-2026-002293|10|15|2026-03-25|2026-04-03|Delivered|Poland|Warsaw|1075.81|48.12|Standard|3|9
2294|TRK-2025-002294|2|8|2025-01-16|2025-01-18|Delivered|Netherlands|Amsterdam|928.33|78.43|Express|3|2
2295|TRK-2025-002295|4|3|2025-08-24|2025-08-31|Delivered|Germany|Hamburg|209.60|24.87|Economy|1|7
2296|TRK-2025-002296|3|16|2025-09-17|2025-09-23|Delivered|Germany|Frankfurt|3446.64|162.76|Standard|12|6
2297|TRK-2026-002297|1|10|2026-09-19|2026-09-23|Delivered|Italy|Naples|2013.30|83.96|Economy|6|4
2298|TRK-2026-002298|10|27|2026-08-06|2026-08-12|Delivered|Netherlands|Amsterdam|650.52|36.21|Standard|2|6
2299|TRK-2025-002299|1|3|2025-02-18|2025-02-21|Delivered|Spain|Valencia|570.45|55.14|Express|2|3
2300|TRK-2025-002300|10|20|2025-01-22|2025-01-25|Delivered|Denmark|Copenhagen|640.70|45.81|Express|3|3
2301|TRK-2026-002301|7|5|2026-06-04|2026-06-15|Delivered|France|Toulouse|871.44|39.61|Express|3|11
2302|TRK-2026-002302|3|25|2026-07-27|2026-07-30|Delivered|Germany|Cologne|652.40|60.47|Express|2|3
2303|TRK-2025-002303|8|2|2025-06-01|2025-06-04|Delivered|France|Toulouse|668.21|47.00|Express|2|3
2304|TRK-2026-002304|1|24|2026-04-16|2026-04-23|Delivered|Sweden|Gothenburg|3386.33|128.94|Economy|12|7
2305|TRK-2026-002305|8|20|2026-04-29|2026-05-02|Delivered|Poland|Warsaw|567.90|33.90|Standard|2|3
2306|TRK-2026-002306|6|5|2026-01-21|2026-02-09|Delivered|Netherlands|Amsterdam|1109.23|31.84|Economy|3|19
2307|TRK-2025-002307|8|1|2025-08-08|2025-08-13|Delivered|Austria|Graz|1162.54|43.39|Economy|4|5
2308|TRK-2025-002308|10|11|2025-11-11|2025-11-18|Delivered|Germany|Cologne|267.79|23.85|Economy|1|7
2309|TRK-2025-002309|4|18|2025-07-06|2025-07-10|Delivered|Denmark|Copenhagen|301.17|30.65|Standard|1|4
2310|TRK-2026-002310|3|4|2026-05-20|2026-05-27|Delivered|Germany|Hamburg|233.71|25.66|Economy|1|7
2311|TRK-2025-002311|1|23|2025-01-14|2025-01-19|Delivered|France|Toulouse|363.78|33.28|Standard|1|5
2312|TRK-2025-002312|8|3|2025-05-23|2025-05-26|Delivered|Italy|Rome|1651.10|64.23|Standard|4|3
2313|TRK-2025-002313|3|5|2025-07-31|2025-08-03|Delivered|Germany|Frankfurt|10331.91|451.94|Standard|26|3
2314|TRK-2026-002314|2|17|2026-08-13|2026-08-16|Delivered|Sweden|Malmo|198.61|30.93|Express|1|3
2315|TRK-2025-002315|8|19|2025-10-19|2025-10-23|Delivered|Spain|Madrid|249.02|28.81|Express|1|4
2316|TRK-2026-002316|2|4|2026-02-24|2026-02-26|Delivered|France|Paris|1070.33|62.95|Standard|3|2
2317|TRK-2026-002317|1|21|2026-08-29|2026-09-01|Delivered|France|Marseille|275.68|29.58|Standard|1|3
2318|TRK-2025-002318|10|9|2025-06-29|2025-07-07|Delivered|United Kingdom|Manchester|334.49|27.37|Standard|1|8
2319|TRK-2026-002319|2|25|2026-08-06|2026-08-09|Delivered|United Kingdom|Birmingham|1114.52|64.81|Standard|6|3
2320|TRK-2026-002320|10|25|2026-05-03|2026-05-09|Delivered|Netherlands|Amsterdam|1501.18|60.03|Standard|4|6
2321|TRK-2025-002321|8|29|2025-10-14|2025-10-24|Delivered|France|Toulouse|1198.67|44.18|Economy|4|10
2322|TRK-2025-002322|1|13|2025-05-18|2025-05-22|Delivered|Poland|Krakow|5750.41|206.38|Economy|18|4
2323|TRK-2026-002323|4|2|2026-06-29|2026-07-02|Delivered|Italy|Rome|760.28|49.93|Standard|2|3
2324|TRK-2026-002324|1|28|2026-03-01|2026-03-04|Delivered|Poland|Krakow|283.02|36.42|Express|1|3
2325|TRK-2026-002325|9|29|2026-03-14|2026-03-26|Delivered|Germany|Berlin|668.31|32.60|Economy|3|12
2326|TRK-2025-002326|3|27|2025-10-02|2025-10-04|Delivered|Belgium|Brussels|750.45|66.85|Express|2|2
2327|TRK-2025-002327|7|15|2025-01-31|2025-02-24|Delivered|Portugal|Lisbon|536.71|24.70|Economy|2|24
2328|TRK-2025-002328|9|13|2025-12-13|2025-12-18|Delivered|Netherlands|Rotterdam|784.25|39.96|Standard|2|5
2329|TRK-2025-002329|8|1|2025-11-29|2025-12-03|Delivered|France|Lyon|1821.04|97.03|Express|8|4
2330|TRK-2025-002330|2|28|2025-07-16|2025-07-23|Delivered|Netherlands|Rotterdam|958.26|58.25|Standard|3|7
2331|TRK-2025-002331|9|25|2025-03-05|2025-03-08|Delivered|Sweden|Stockholm|1541.83|84.92|Express|6|3
2332|TRK-2026-002332|8|22|2026-02-27|2026-03-03|Delivered|France|Marseille|913.45|43.58|Standard|4|4
2333|TRK-2026-002333|3|25|2026-03-05|2026-03-10|Delivered|Netherlands|Eindhoven|643.19|45.01|Standard|2|5
2334|TRK-2025-002334|3|4|2025-11-03|2025-11-09|Delivered|Czechia|Prague|6919.44|244.68|Economy|18|6
2335|TRK-2026-002335|8|25|2026-05-22|2026-05-29|Delivered|Netherlands|Eindhoven|207.50|23.81|Standard|1|7
2336|TRK-2025-002336|3|4|2025-06-02|2025-06-07|Delivered|Switzerland|Basel|361.26|33.17|Standard|2|5
2337|TRK-2025-002337|1|23|2025-05-04|2025-05-07|Returned|Spain|Barcelona|1538.10|118.13|Express|6|3
2338|TRK-2025-002338|4|13|2025-05-30|2025-06-06|Delivered|Spain|Valencia|1689.29|73.34|Economy|8|7
2339|TRK-2026-002339|2|21|2026-07-08|2026-07-10|Delivered|Germany|Munich|595.39|43.01|Standard|2|2
2340|TRK-2025-002340|8|22|2025-07-01|2025-07-04|Delivered|Poland|Gdansk|763.48|51.14|Express|3|3
2341|TRK-2026-002341|9|3|2026-07-03|2026-07-08|Delivered|Belgium|Ghent|207.44|23.81|Standard|1|5
2342|TRK-2026-002342|10|1|2026-08-06|2026-08-15|Delivered|Germany|Cologne|840.16|41.52|Standard|3|9
2343|TRK-2026-002343|2|22|2026-04-24|2026-05-02|Delivered|Germany|Cologne|181.79|23.96|Economy|1|8
2344|TRK-2025-002344|3|29|2025-02-11|2025-02-14|Delivered|Poland|Gdansk|1198.89|96.05|Express|4|3
2345|TRK-2026-002345|1|27|2026-04-19|2026-04-23|Delivered|Germany|Frankfurt|692.98|47.11|Standard|2|4
2346|TRK-2025-002346|6|15|2025-11-02|2025-11-17|Delivered|Denmark|Aarhus|229.44|23.69|Express|1|15
2347|TRK-2025-002347|1|12|2025-05-07|2025-05-14|Delivered|Netherlands|Rotterdam|2454.16|121.07|Standard|6|7
2348|TRK-2025-002348|2|29|2025-09-18|2025-09-21|Delivered|Germany|Hamburg|607.31|43.51|Standard|3|3
2349|TRK-2026-002349|6|16|2026-03-17|2026-04-12|Returned|France|Toulouse|1175.38|36.81|Standard|3|26
2350|TRK-2026-002350|1|15|2026-07-20|2026-07-24|Returned|Belgium|Antwerp|605.69|43.44|Standard|2|4
2351|TRK-2026-002351|10|17|2026-01-18|2026-01-29|Delivered|Netherlands|Rotterdam|2588.80|74.54|Economy|8|11
2352|TRK-2026-002352|8|15|2026-04-27|2026-05-05|Delivered|France|Toulouse|321.48|27.00|Standard|1|8
2353|TRK-2025-002353|1|6|2025-07-27|2025-08-02|Delivered|Italy|Turin|293.33|30.32|Standard|1|6
2354|TRK-2026-002354|1|4|2026-06-08|2026-06-14|Delivered|France|Paris|6838.39|242.03|Economy|26|6
2355|TRK-2026-002355|2|13|2026-03-01|2026-03-06|Returned|Czechia|Prague|588.90|37.29|Economy|3|5
2356|TRK-2025-002356|7|7|2025-04-14|2025-05-04|Returned|Spain|Barcelona|7991.63|145.87|Standard|26|20
2357|TRK-2026-002357|7|21|2026-07-03|2026-07-15|Delivered|Spain|Barcelona|692.70|35.18|Express|2|12
2358|TRK-2026-002358|3|21|2026-02-17|2026-02-22|Delivered|Germany|Munich|1246.16|58.82|Economy|3|5
2359|TRK-2025-002359|1|18|2025-05-20|2025-05-23|Delivered|Poland|Gdansk|543.36|40.82|Standard|2|3
2360|TRK-2026-002360|1|29|2026-06-13|2026-06-18|Delivered|Belgium|Antwerp|207.41|26.71|Standard|1|5
2361|TRK-2025-002361|8|8|2025-03-01|2025-03-13|Delivered|Switzerland|Zurich|254.02|23.55|Economy|1|12
2362|TRK-2026-002362|9|11|2026-06-19|2026-06-23|Delivered|Switzerland|Geneva|1808.04|96.47|Express|6|4
2363|TRK-2025-002363|2|27|2025-12-23|2025-12-30|Delivered|France|Paris|733.64|42.03|Economy|2|7
2364|TRK-2025-002364|10|9|2025-11-07|2025-11-14|Delivered|Sweden|Stockholm|816.02|35.82|Economy|4|7
2365|TRK-2025-002365|4|10|2025-07-31|2025-08-02|Delivered|Spain|Seville|381.95|42.86|Express|1|2
