ticket_id|subject|account_id|agent_id|channel|category|priority|status|opened_date|resolved_date|sla_breached|first_response_minutes|resolution_hours
1729|More decimals in the pivot|19|7|Web Form|Feature Request|Normal|Closed|2026-02-10|2026-02-10|0|61|8.42
1730|How do I schedule a report?|46|13|Web Form|How-To|High|Closed|2026-02-01|2026-02-01|0|82|2.85
1731|Totals differ from the source|28|7|Web Form|Bug|Low|Closed|2026-04-01|2026-04-02|0|67|45.71
1732|Scheduler skipped a run|26|9|Email|Bug|High|Closed|2026-06-07|2026-06-07|0|19|1.39
1733|Totals differ from the source|30|9|Email|Bug|High|Closed|2025-11-14|2025-11-14|0|551|2.26
1734|How do I add a second connection?|13|4|Web Form|How-To|Urgent|Closed|2025-02-25|2025-02-25|1|122|6.58
1735|Scheduler skipped a run|55|9|Web Form|Bug|Low|Resolved|2025-08-23|2025-08-25|0|50|69.79
1736|Scheduled jobs are queued|17|7|Phone|Outage|High|Closed|2025-06-02|2025-06-02|0|307|3.72
1737|Kick-off call follow-up|49|14|Phone|Onboarding|Normal|Waiting on Customer|2026-08-17||1|114|
1738|Totals differ from the source|60|7|Web Form|Bug|Normal|Open|2025-11-16||1|27|
1739|Dark mode for the dashboards|60|15|Web Form|Feature Request|Urgent|Closed|2025-12-02|2025-12-02|0|28|1.33
1740|Login loop after update|4|13|Email|Bug|High|Closed|2025-03-28|2025-03-28|0|142|1.99
1741|How do I schedule a report?|48||Phone|How-To|Urgent|Open|2026-09-22||1||
1742|How do I add a second connection?|6|4|Email|How-To|Low|Closed|2026-08-05|2026-08-07|0|13|55.66
1743|Where do I set the currency?|19|4|Phone|How-To|High|Closed|2025-07-21|2025-07-21|0|230|11.79
1744|How do I share a dashboard?|24|3|Email|How-To|Low|Closed|2026-07-31|2026-08-03|0|43|82.08
1745|Training session request|35|3|Email|Onboarding|Normal|Closed|2025-05-24|2025-05-25|0|173|28.88
1746|Wrong VAT rate on the last bill|12||Web Form|Billing|Urgent|Open|2026-09-16||1||
1747|Database connection refused|24|11|Email|Outage|High|Closed|2026-01-22|2026-01-23|1|87|40.04
1748|Report export is empty|9||Chat|Bug|High|Open|2025-12-08||1||
1749|Totals differ from the source|27|8|Phone|Bug|Low|Closed|2025-11-05|2025-11-06|0|58|28.03
1750|Report export is empty|21|8|Web Form|Bug|Urgent|Closed|2026-05-03|2026-05-03|1|79|6.07
1751|Server unreachable this morning|30|7|Email|Outage|High|Closed|2026-02-11|2026-02-11|0|166|1.45
1752|Invoice does not match the order|15|12|Email|Billing|Normal|Closed|2025-10-06|2025-10-10|1|4|96.75
1753|Kick-off call follow-up|52|13|Web Form|Onboarding|Urgent|Closed|2026-07-06|2026-07-06|1|56|7.62
1754|Please add a CSV export|22|8|Web Form|Feature Request|Normal|Closed|2026-06-21|2026-06-21|0|3|12.66
1755|How do I add a second connection?|39|3|Phone|How-To|Normal|Closed|2025-01-02|2025-01-03|0|31|41.96
1756|Report export is empty|22|3|Email|Bug|High|Closed|2026-07-09|2026-07-09|1|147|18.22
1757|Wrong VAT rate on the last bill|54|10|Email|Billing|Normal|Resolved|2026-05-23|2026-05-23|0|107|6.83
1758|Scheduler skipped a run|29|7|Phone|Bug|Normal|Closed|2026-02-20|2026-02-20|0|189|8.48
1759|Scheduled jobs are queued|36|13|Web Form|Outage|Normal|Closed|2025-03-31|2025-04-01|0|9|43.59
1760|How do I share a dashboard?|15|1|Phone|How-To|Low|Open|2026-09-26||0|24|
1761|How do I schedule a report?|49|3|Email|How-To|Low|Closed|2025-04-11|2025-04-14|0|48|74.63
1762|Filter by region|28|9|Phone|Feature Request|Normal|In Progress|2026-08-28||1|15|
1763|How do I schedule a report?|2|1|Phone|How-To|High|Closed|2025-12-12|2025-12-12|0|23|3.81
1764|Login loop after update|17|8|Chat|Bug|Normal|Closed|2025-09-13|2025-09-13|0|265|16.66
1765|Where do I set the currency?|18|4|Email|How-To|High|Resolved|2025-11-20|2025-11-20|0|119|4.28
1766|Dark mode for the dashboards|18|8|Phone|Feature Request|Normal|Closed|2026-03-26|2026-03-26|0|3|13.63
1767|Report export is empty|6|6|Chat|Bug|Low|Resolved|2025-04-22|2025-04-23|0|45|25.57
1768|How do I schedule a report?|3|1|Email|How-To|Normal|In Progress|2026-09-27||1|170|
1769|Invoice does not match the order|49|10|Phone|Billing|Normal|Closed|2025-05-09|2025-05-10|0|279|34.04
1770|How do I share a dashboard?|40|4|Web Form|How-To|Low|Closed|2025-11-13|2025-11-19|1|174|160.03
1771|Scheduled jobs are queued|10|7|Phone|Outage|Normal|Closed|2025-06-10|2025-06-10|0|158|9.25
1772|Totals differ from the source|10|6|Phone|Bug|High|Waiting on Customer|2025-12-02||1|69|
1773|Scheduler skipped a run|28|12|Phone|Bug|Normal|Closed|2025-04-26|2025-04-27|0|30|24.27
1774|Filter by region|30|9|Phone|Feature Request|Urgent|Resolved|2026-05-17|2026-05-17|1|269|8.54
1775|Where do I set the currency?|48|1|Web Form|How-To|Normal|Closed|2026-01-18|2026-01-18|0|237|23.99
1776|Invoice does not match the order|46|11|Phone|Billing|Normal|Closed|2025-10-14|2025-10-14|0|72|6.25
1777|How do I share a dashboard?|28|4|Email|How-To|Normal|Closed|2026-03-25|2026-03-25|0|57|11.53
1778|How do I share a dashboard?|59|2|Chat|How-To|Low|Closed|2026-03-10|2026-03-11|0|3|44.71
1779|Login loop after update|58|9|Web Form|Bug|High|Closed|2026-06-26|2026-06-26|0|36|3.10
1780|Invoice does not match the order|37|10|Email|Billing|High|Closed|2025-03-17|2025-03-17|0|34|1.93
1781|Report export is empty|55|8|Email|Bug|Low|Closed|2026-09-09|2026-09-11|0|89|48.91
1782|How do I schedule a report?|30|1|Phone|How-To|High|Resolved|2025-08-24|2025-08-24|0|7|8.10
1783|Kick-off call follow-up|42|15|Web Form|Onboarding|Normal|Closed|2026-07-26|2026-07-26|0|38|23.37
1784|How do I add a second connection?|59|4|Chat|How-To|High|Closed|2025-03-17|2025-03-17|0|166|2.51
1785|Wrong VAT rate on the last bill|48|12|Chat|Billing|Low|Open|2026-09-19||1|210|
1786|Totals differ from the source|36|2|Chat|Bug|Normal|Closed|2025-12-09|2025-12-09|0|111|12.23
1787|How do I share a dashboard?|29|4|Web Form|How-To|Normal|Closed|2025-04-29|2025-04-30|0|8|45.85
1788|Totals differ from the source|30|14|Web Form|Bug|Urgent|Closed|2025-12-15|2025-12-15|1|94|6.28
1789|Kick-off call follow-up|15|14|Web Form|Onboarding|Low|Closed|2025-11-02|2025-11-02|0|7|10.45
1790|User accounts for the new team|9|14|Web Form|Onboarding|Normal|Closed|2025-10-16|2025-10-16|0|136|15.81
1791|Please split this invoice|10|10|Phone|Billing|Low|Resolved|2026-02-28|2026-03-02|0|11|68.91
1792|Database connection refused|18||Chat|Outage|Low|Open|2025-08-23||1||
1793|Report export is empty|56|9|Chat|Bug|Normal|In Progress|2026-09-22||1|26|
1794|How do I schedule a report?|36|2|Email|How-To|Normal|Closed|2025-07-13|2025-07-13|0|22|2.72
1795|How do I share a dashboard?|2|4|Email|How-To|Normal|Closed|2025-04-07|2025-04-07|0|79|8.94
1796|Login loop after update|40|7|Email|Bug|Normal|Resolved|2025-06-05|2025-06-05|0|32|6.31
1797|Report export is empty|14|7|Email|Bug|Low|Closed|2025-06-21|2025-06-25|1|132|97.70
1798|Report export is empty|53|9|Email|Bug|Low|In Progress|2026-09-22||1|143|
1799|How do I share a dashboard?|57|10|Web Form|How-To|Low|Closed|2025-04-16|2025-04-16|0|28|10.04
1800|Report export is empty|53|6|Email|Bug|High|Closed|2026-06-16|2026-06-16|0|35|4.81
1801|Where do I set the currency?|36|3|Web Form|How-To|Low|Closed|2025-10-13|2025-10-13|0|298|9.68
1802|Credit note request|19|12|Email|Billing|High|Closed|2026-03-10|2026-03-10|1|24|20.03
1803|Scheduler skipped a run|40|10|Email|Bug|Low|Closed|2026-02-23|2026-02-23|0|48|19.86
1804|Dark mode for the dashboards|26|10|Phone|Feature Request|High|Closed|2026-05-17|2026-05-18|1|12|44.30
1805|Kick-off call follow-up|38|15|Email|Onboarding|High|Closed|2025-07-08|2025-07-08|1|99|13.51
1806|Login loop after update|21|9|Chat|Bug|High|Closed|2025-11-13|2025-11-13|0|41|1.03
1807|Report export is empty|27|9|Web Form|Bug|Normal|Closed|2025-02-25|2025-02-25|0|136|20.97
1808|How do I share a dashboard?|28|12|Web Form|How-To|Urgent|Closed|2026-07-23|2026-07-23|0|195|2.32
1809|Scheduled jobs are queued|20|13|Email|Outage|Low|Waiting on Customer|2026-05-24||1|127|
1810|Login loop after update|10|8|Email|Bug|Normal|Closed|2025-07-31|2025-08-01|0|31|37.45
1811|Help importing our first data set|25|13|Phone|Onboarding|Low|Resolved|2025-04-30|2025-05-01|0|261|27.61
1812|Scheduler skipped a run|17|8|Web Form|Bug|Normal|Closed|2025-06-17|2025-06-18|0|190|35.15
1813|Totals differ from the source|40|6|Phone|Bug|Normal|Closed|2025-04-01|2025-04-01|0|6|14.99
1814|How do I share a dashboard?|11|5|Web Form|How-To|Low|Closed|2025-11-11|2025-11-15|1|122|111.86
1815|Report export is empty|50|7|Phone|Bug|Normal|Closed|2025-02-21|2025-02-21|0|3|21.48
1816|Login loop after update|55|7|Email|Bug|Normal|Closed|2025-12-27|2025-12-27|0|62|2.34
1817|Totals differ from the source|45|9|Chat|Bug|Low|Closed|2025-12-05|2025-12-07|0|6|62.85
1818|User accounts for the new team|30|12|Web Form|Onboarding|High|Resolved|2025-11-21|2025-11-21|0|174|6.13
1819|How do I schedule a report?|24|5|Email|How-To|Low|Resolved|2025-06-08|2025-06-10|0|118|69.63
1820|Please split this invoice|59|11|Phone|Billing|Normal|Resolved|2026-08-02|2026-08-02|0|114|13.80
1821|Training session request|36|15|Phone|Onboarding|Normal|Resolved|2025-11-30|2025-11-30|0|109|5.63
1822|Login loop after update|18|5|Email|Bug|Normal|Resolved|2026-03-08|2026-03-08|0|151|13.40
1823|Totals differ from the source|20|6|Email|Bug|Normal|Closed|2026-04-15|2026-04-15|0|60|17.04
1824|Report export is empty|49|9|Email|Bug|Urgent|Closed|2025-04-28|2025-04-28|0|97|0.91
1825|Please add a CSV export|7|9|Email|Feature Request|Normal|Closed|2026-08-03|2026-08-04|0|173|29.08
1826|Invoice does not match the order|46|11|Web Form|Billing|Normal|Open|2026-07-11||1|73|
1827|Invoice does not match the order|6|12|Web Form|Billing|Normal|Closed|2026-08-12|2026-08-13|0|27|39.70
1828|Filter by region|13|11|Web Form|Feature Request|Low|Closed|2025-06-07|2025-06-08|0|39|45.11
1829|How do I schedule a report?|28|3|Phone|How-To|Normal|Closed|2026-07-06|2026-07-06|0|22|9.90
1830|Help importing our first data set|32|15|Email|Onboarding|Normal|Closed|2025-06-02|2025-06-02|0|85|19.51
1831|Scheduler skipped a run|59|6|Email|Bug|Normal|Closed|2025-03-27|2025-03-28|0|9|27.66
1832|Wrong VAT rate on the last bill|8|10|Email|Billing|Low|Closed|2026-04-10|2026-04-14|1|92|114.48
1833|Dark mode for the dashboards|58|8|Phone|Feature Request|Normal|Closed|2025-03-18|2025-03-19|0|7|37.25
1834|Dark mode for the dashboards|10|9|Chat|Feature Request|Normal|Waiting on Customer|2026-04-22||1|96|
1835|Wrong VAT rate on the last bill|3|11|Email|Billing|Normal|Closed|2025-07-08|2025-07-10|1|301|70.47
1836|Help importing our first data set|33|15|Phone|Onboarding|Normal|Closed|2025-01-01|2025-01-01|0|90|17.81
1837|Report export is empty|31|8|Email|Bug|Low|Closed|2025-05-14|2025-05-14|0|79|16.30
1838|Filter by region|55|7|Email|Feature Request|Low|Closed|2025-03-21|2025-03-21|0|3|14.55
1839|Dashboards time out|15|6|Email|Outage|High|Closed|2026-05-18|2026-05-18|0|101|1.64
1840|Report export is empty|52|7|Phone|Bug|Low|Closed|2026-01-17|2026-01-17|0|79|20.82
1841|Kick-off call follow-up|46|15|Email|Onboarding|Normal|Closed|2026-05-02|2026-05-02|0|232|19.71
1842|Please split this invoice|47|10|Email|Billing|Low|Closed|2025-02-22|2025-02-23|0|4|43.76
1843|How do I add a second connection?|18|3|Email|How-To|Low|Closed|2026-07-23|2026-07-24|0|344|29.84
1844|How do I add a second connection?|19|1|Email|How-To|Low|Closed|2025-08-23|2025-08-27|1|3|118.24
1845|Training session request|57|13|Email|Onboarding|Normal|Open|2025-07-29||1|13|
1846|Scheduler skipped a run|6|9|Email|Bug|Normal|Closed|2026-05-23|2026-05-23|0|338|6.04
1847|Training session request|3|13|Web Form|Onboarding|Normal|Closed|2025-03-18|2025-03-18|0|34|6.70
1848|Please add a CSV export|27|8|Web Form|Feature Request|Normal|Closed|2025-10-28|2025-10-28|0|31|10.64
1849|More decimals in the pivot|19|9|Phone|Feature Request|High|Waiting on Customer|2026-03-08||1|18|
1850|How do I add a second connection?|20|4|Web Form|How-To|Normal|Resolved|2025-11-03|2025-11-04|0|37|43.92
1851|Where do I set the currency?|54|2|Chat|How-To|High|Closed|2026-04-08|2026-04-08|1|106|15.71
1852|Where do I set the currency?|28|13|Email|How-To|High|Closed|2025-11-26|2025-11-26|0|17|4.08
1853|Dark mode for the dashboards|27|8|Phone|Feature Request|Normal|Closed|2025-09-27|2025-09-28|0|13|33.56
1854|Help importing our first data set|26|15|Web Form|Onboarding|Normal|Closed|2026-07-21|2026-07-21|0|61|17.69
1855|How do I share a dashboard?|44|7|Phone|How-To|High|Closed|2026-01-03|2026-01-03|0|130|6.35
1856|Credit note request|47|6|Email|Billing|Normal|Closed|2025-11-30|2025-12-01|0|115|35.44
1857|Dark mode for the dashboards|30|7|Chat|Feature Request|Low|Closed|2026-03-10|2026-03-11|0|41|29.10
1858|Report export is empty|58|6|Phone|Bug|Normal|Closed|2025-02-10|2025-02-11|0|12|27.32
1859|Invoice does not match the order|2|12|Web Form|Billing|Urgent|Closed|2026-09-05|2026-09-05|0|44|1.05
1860|Training session request|58|8|Chat|Onboarding|Normal|Closed|2025-03-05|2025-03-06|0|90|36.97
1861|User accounts for the new team|55|13|Web Form|Onboarding|High|Resolved|2025-03-27|2025-03-27|0|44|3.44
1862|How do I share a dashboard?|10|4|Email|How-To|Normal|Closed|2025-03-04|2025-03-04|0|15|11.06
1863|Report export is empty|55|11|Phone|Bug|High|Closed|2026-04-19|2026-04-19|1|31|12.20
1864|Wrong VAT rate on the last bill|17|10|Phone|Billing|High|Closed|2026-04-05|2026-04-05|1|9|16.01
1865|Report export is empty|46|7|Email|Bug|Normal|Resolved|2025-10-22|2025-10-22|0|10|17.00
1866|Invoice does not match the order|1|14|Email|Billing|Normal|Closed|2025-10-27|2025-10-27|0|125|11.36
1867|Where do I set the currency?|20|1|Phone|How-To|Low|Waiting on Customer|2025-10-02||1|3|
1868|Scheduler skipped a run|26|9|Phone|Bug|Urgent|Closed|2026-05-23|2026-05-23|0|36|0.63
1869|Totals differ from the source|18|7|Chat|Bug|Normal|Resolved|2026-09-13|2026-09-14|0|539|28.42
1870|Login loop after update|21|6|Web Form|Bug|Low|Closed|2026-03-12|2026-03-13|0|355|43.43
1871|Server unreachable this morning|9|7|Phone|Outage|Low|Closed|2025-03-04|2025-03-09|1|168|133.87
1872|Scheduler skipped a run|28|13|Email|Bug|Normal|Closed|2025-04-10|2025-04-11|0|81|29.24
1873|Report export is empty|6|6|Email|Bug|Low|Closed|2025-03-03|2025-03-03|0|124|23.24
1874|Scheduler skipped a run|20|9|Web Form|Bug|High|Closed|2025-07-16|2025-07-16|0|31|4.67
1875|Report export is empty|10|9|Phone|Bug|Low|Closed|2026-04-24|2026-04-24|0|79|12.25
1876|How do I share a dashboard?|58|5|Email|How-To|Low|Resolved|2026-06-30|2026-07-02|0|14|54.72
1877|Totals differ from the source|21|6|Email|Bug|Normal|Closed|2026-01-10|2026-01-10|0|37|13.48
1878|How do I schedule a report?|9|1|Phone|How-To|Normal|Closed|2025-07-11|2025-07-11|0|78|23.48
1879|Credit note request|58|10|Email|Billing|Normal|Closed|2026-09-26|2026-09-29|1|182|78.92
1880|Scheduled jobs are queued|30|7|Phone|Outage|Normal|Closed|2025-11-15|2025-11-17|1|44|68.98
1881|Dashboards time out|8|8|Chat|Outage|Low|Closed|2025-05-22|2025-05-23|0|157|25.16
1882|How do I share a dashboard?|38|4|Web Form|How-To|High|Closed|2025-04-06|2025-04-06|0|55|2.53
1883|Database connection refused|33|6|Email|Outage|Urgent|Closed|2026-08-17|2026-08-17|0|80|1.92
1884|Database connection refused|28|10|Web Form|Outage|Normal|Closed|2026-08-10|2026-08-10|0|67|15.13
1885|Help importing our first data set|7|2|Phone|Onboarding|Normal|Closed|2026-09-13|2026-09-14|0|35|24.18
1886|Credit note request|28|11|Chat|Billing|Low|Closed|2025-01-26|2025-02-07|1|37|300.12
1887|Filter by region|34|6|Web Form|Feature Request|Normal|Closed|2026-02-16|2026-02-16|0|152|10.18
1888|Report export is empty|19|6|Phone|Bug|High|Closed|2025-11-29|2025-11-29|0|74|8.49
1889|Credit note request|57|11|Web Form|Billing|Urgent|Closed|2025-12-27|2025-12-27|1|3|4.94
1890|Where do I set the currency?|17|2|Phone|How-To|Normal|Closed|2025-04-21|2025-04-21|0|13|8.87
1891|Please split this invoice|12|11|Email|Billing|Normal|Closed|2025-11-19|2025-11-19|0|47|14.23
1892|Invoice does not match the order|18|12|Web Form|Billing|Normal|Closed|2025-08-20|2025-08-20|0|159|7.84
1893|Scheduler skipped a run|36|6|Chat|Bug|Low|Closed|2025-11-13|2025-11-18|1|154|134.23
1894|More decimals in the pivot|51|9|Email|Feature Request|High|Closed|2025-05-26|2025-05-26|0|91|2.35
1895|Scheduler skipped a run|30|8|Email|Bug|Urgent|Closed|2025-11-11|2025-11-11|0|142|1.10
1896|Server unreachable this morning|27|1|Phone|Outage|High|Closed|2026-02-02|2026-02-02|0|131|6.93
1897|Wrong VAT rate on the last bill|19|10|Web Form|Billing|Normal|Open|2026-09-22||1|250|
1898|Where do I set the currency?|19|4|Web Form|How-To|Normal|Resolved|2025-12-29|2025-12-29|0|101|16.44
1899|How do I share a dashboard?|38|4|Web Form|How-To|Normal|Closed|2025-11-10|2025-11-10|0|184|1.34
1900|Totals differ from the source|42|13|Web Form|Bug|Normal|Closed|2025-05-25|2025-05-26|0|105|44.87
1901|Invoice does not match the order|21|12|Web Form|Billing|Low|Closed|2026-01-29|2026-01-29|0|47|19.48
1902|Dark mode for the dashboards|10|7|Chat|Feature Request|Low|Closed|2025-04-07|2025-04-07|0|3|11.85
1903|Kick-off call follow-up|16|10|Web Form|Onboarding|Low|Closed|2025-07-23|2025-07-23|0|146|19.35
1904|Scheduled jobs are queued|17|7|Phone|Outage|High|Closed|2026-07-26|2026-07-26|0|59|2.88
1905|How do I schedule a report?|5|4|Phone|How-To|Urgent|Resolved|2025-08-01|2025-08-01|0|38|0.54
1906|How do I schedule a report?|10|2|Email|How-To|Low|Waiting on Customer|2025-07-30||1|17|
1907|Where do I set the currency?|22|2|Web Form|How-To|Normal|Resolved|2025-05-12|2025-05-12|0|49|8.00
1908|Help importing our first data set|19|15|Email|Onboarding|Urgent|Waiting on Customer|2026-09-10||1|89|
1909|Wrong VAT rate on the last bill|8|14|Web Form|Billing|Normal|Closed|2026-06-12|2026-06-12|0|247|16.35
1910|Filter by region|36|7|Chat|Feature Request|Urgent|Closed|2025-05-18|2025-05-18|0|209|1.15
1911|Dark mode for the dashboards|43|7|Chat|Feature Request|Low|Resolved|2026-07-09|2026-07-10|0|3|39.48
1912|Kick-off call follow-up|28|13|Web Form|Onboarding|Normal|Closed|2025-12-05|2025-12-05|0|19|5.21
1913|How do I schedule a report?|49|5|Chat|How-To|Normal|Closed|2025-02-26|2025-02-26|0|161|9.70
1914|Totals differ from the source|21|9|Chat|Bug|High|Resolved|2025-07-17|2025-07-17|0|216|5.31
1915|Filter by region|30|6|Phone|Feature Request|Low|Resolved|2025-04-09|2025-04-14|1|10|135.51
1916|Dark mode for the dashboards|28|7|Phone|Feature Request|Normal|Closed|2025-06-29|2025-06-29|0|36|22.34
1917|Database connection refused|38|1|Email|Outage|Low|Closed|2026-03-23|2026-03-24|0|6|24.02
1918|Kick-off call follow-up|3|15|Phone|Onboarding|High|Closed|2026-05-17|2026-05-17|0|94|5.81
1919|Wrong VAT rate on the last bill|3|10|Web Form|Billing|Normal|Closed|2025-07-13|2025-07-13|0|136|8.57
1920|Help importing our first data set|1|7|Web Form|Onboarding|Normal|Resolved|2026-03-01|2026-03-04|1|77|91.67
1921|Please split this invoice|20|12|Web Form|Billing|Normal|Closed|2025-12-30|2025-12-30|0|18|6.82
1922|Please split this invoice|48|10|Web Form|Billing|Normal|Resolved|2025-01-27|2025-01-28|0|262|30.27
1923|Totals differ from the source|53||Email|Bug|Low|Open|2026-03-24||1||
1924|Totals differ from the source|36|11|Phone|Bug|Urgent|Closed|2025-04-27|2025-04-27|0|107|2.42
1925|Server unreachable this morning|18|6|Web Form|Outage|Urgent|Open|2025-12-03||1|79|
1926|Kick-off call follow-up|22|14|Email|Onboarding|Normal|Closed|2025-08-11|2025-08-13|1|46|58.19
1927|Please add a CSV export|57|9|Web Form|Feature Request|Normal|Closed|2025-11-04|2025-11-05|0|17|42.40
1928|Training session request|50|14|Chat|Onboarding|Normal|Resolved|2026-08-19|2026-08-20|0|37|36.34
1929|Scheduled jobs are queued|3|14|Web Form|Outage|Normal|Waiting on Customer|2026-04-27||1|201|
1930|Invoice does not match the order|32|12|Email|Billing|High|Closed|2025-02-12|2025-02-12|0|26|6.90
1931|Wrong VAT rate on the last bill|13|10|Email|Billing|Normal|Closed|2026-07-20|2026-07-22|1|221|54.58
