invoice_id|line_no|item|qty|unit_price|amount
1269|1|Integration Module|1|1215.92|1215.92
1269|2|Audit Review|1|1871.15|1871.15
1270|1|Server Hardware|1|2046.02|2046.02
1271|1|Performance Tuning|2|1369.96|2739.92
1271|2|Performance Tuning|1|1742.84|1742.84
1272|1|Custom Report Pack|1|1350.56|1350.56
1272|2|Audit Review|1|770.50|770.50
1272|3|Performance Tuning|8|1488.46|11907.68
1273|1|Support Plan|5|1579.44|7897.20
1273|2|Integration Module|1|2231.07|2231.07
1274|1|Workshop|1|2334.14|2334.14
1275|1|Cloud Hosting|1|362.70|362.70
1275|2|Custom Report Pack|3|923.93|2771.79
1275|3|Backup Service|10|1121.74|11217.40
1275|4|Training Session|3|2245.64|6736.92
1275|5|Onboarding Package|3|1740.39|5221.17
1275|6|Performance Tuning|2|569.63|1139.26
1276|1|Server Hardware|3|596.69|1790.07
1276|2|Cloud Hosting|3|691.42|2074.26
1276|3|Server Hardware|1|678.07|678.07
1276|4|Custom Report Pack|3|735.78|2207.34
1277|1|Custom Report Pack|2|1110.11|2220.22
1278|1|Cloud Hosting|1|1082.56|1082.56
1278|2|Cloud Hosting|1|564.80|564.80
1278|3|Storage Expansion|1|1063.27|1063.27
1278|4|Licence Renewal|1|2147.16|2147.16
1279|1|Training Session|5|715.67|3578.35
1280|1|Managed Service|1|2053.48|2053.48
1281|1|Integration Module|1|2242.43|2242.43
1281|2|Annual Maintenance|8|494.91|3959.28
1281|3|Storage Expansion|1|1867.87|1867.87
1282|1|Implementation Hours|2|819.87|1639.74
1282|2|Performance Tuning|3|230.05|690.15
1282|3|Server Hardware|1|1133.93|1133.93
1282|4|Performance Tuning|8|2374.04|18992.32
1282|5|Licence Renewal|1|1725.72|1725.72
1282|6|Data Migration|1|409.34|409.34
1283|1|Annual Maintenance|2|1799.34|3598.68
1283|2|Training Session|8|1347.83|10782.64
1283|3|Workshop|2|280.38|560.76
1283|4|Managed Service|1|2058.23|2058.23
1284|1|Backup Service|1|129.33|129.33
1285|1|Custom Report Pack|5|1746.51|8732.55
1285|2|Licence Renewal|3|1132.54|3397.62
1285|3|Data Migration|1|172.85|172.85
1285|4|Managed Service|2|1640.85|3281.70
1286|1|Licence Renewal|1|2003.00|2003.00
1286|2|Data Migration|5|1653.53|8267.65
1286|3|Backup Service|5|1269.45|6347.25
1286|4|Workshop|1|2229.88|2229.88
1287|1|Annual Maintenance|3|337.49|1012.47
1287|2|Onboarding Package|1|840.28|840.28
1287|3|Implementation Hours|5|2283.12|11415.60
1288|1|Cloud Hosting|3|405.45|1216.35
1288|2|Consulting Day|2|113.79|227.58
1288|3|Cloud Hosting|1|721.96|721.96
1288|4|Audit Review|2|1472.02|2944.04
1288|5|Managed Service|1|1911.10|1911.10
1289|1|Audit Review|8|1982.60|15860.80
1289|2|Annual Maintenance|5|220.60|1103.00
1290|1|Workshop|2|95.25|190.50
1290|2|Performance Tuning|10|1590.48|15904.80
1290|3|Licence Renewal|3|2219.91|6659.73
1291|1|Software Licence|2|388.97|777.94
1292|1|Workshop|1|1537.35|1537.35
1292|2|Managed Service|2|2018.34|4036.68
1292|3|Data Migration|3|2037.13|6111.39
1292|4|Audit Review|8|2296.73|18373.84
1293|1|Storage Expansion|10|357.43|3574.30
1293|2|Backup Service|1|369.53|369.53
1294|1|Performance Tuning|2|1915.41|3830.82
1294|2|Managed Service|8|840.59|6724.72
1294|3|Implementation Hours|3|188.22|564.66
1294|4|Custom Report Pack|1|617.38|617.38
1294|5|Data Migration|1|2033.07|2033.07
1294|6|Onboarding Package|1|1849.02|1849.02
1295|1|Storage Expansion|1|214.22|214.22
1295|2|Managed Service|1|939.46|939.46
1295|3|Premium SLA|5|1852.95|9264.75
1295|4|Onboarding Package|1|1373.66|1373.66
1296|1|Data Migration|1|2062.13|2062.13
1296|2|Consulting Day|8|1531.18|12249.44
1297|1|Premium SLA|5|2365.45|11827.25
1298|1|Custom Report Pack|5|1100.85|5504.25
1298|2|Training Session|1|2017.20|2017.20
1299|1|Server Hardware|1|1011.65|1011.65
1299|2|Consulting Day|1|1060.63|1060.63
1299|3|Storage Expansion|2|1766.28|3532.56
1299|4|Premium SLA|2|511.11|1022.22
1299|5|Performance Tuning|3|685.32|2055.96
1299|6|Annual Maintenance|1|2137.45|2137.45
1300|1|Data Migration|1|1856.67|1856.67
1300|2|Performance Tuning|1|921.24|921.24
1301|1|Premium SLA|1|2025.65|2025.65
1302|1|Implementation Hours|2|331.90|663.80
1302|2|Audit Review|1|776.98|776.98
1302|3|Custom Report Pack|3|1972.24|5916.72
1302|4|Software Licence|3|1120.23|3360.69
1303|1|Server Hardware|8|1238.20|9905.60
1303|2|Premium SLA|1|2249.76|2249.76
1304|1|Training Session|3|2357.88|7073.64
1304|2|Premium SLA|2|726.45|1452.90
1305|1|Audit Review|2|746.19|1492.38
1305|2|Data Migration|5|1639.75|8198.75
1305|3|Software Licence|1|549.83|549.83
1306|1|Custom Report Pack|2|543.84|1087.68
1307|1|Cloud Hosting|1|691.25|691.25
1308|1|Licence Renewal|8|2238.07|17904.56
1308|2|Cloud Hosting|3|2393.15|7179.45
1308|3|Backup Service|3|858.89|2576.67
1309|1|Software Licence|1|1130.67|1130.67
1309|2|Server Hardware|5|2180.90|10904.50
1309|3|Storage Expansion|1|1899.93|1899.93
1310|1|Custom Report Pack|2|1408.32|2816.64
1311|1|Annual Maintenance|1|312.19|312.19
1311|2|Workshop|2|445.75|891.50
1312|1|Workshop|1|1304.75|1304.75
1312|2|Audit Review|5|1255.58|6277.90
1312|3|Onboarding Package|2|854.87|1709.74
1313|1|Support Plan|5|1510.83|7554.15
1313|2|Consulting Day|1|989.65|989.65
1313|3|Custom Report Pack|1|275.61|275.61
1314|1|Audit Review|2|903.64|1807.28
1314|2|Backup Service|3|2257.98|6773.94
1315|1|Managed Service|2|2232.41|4464.82
1315|2|Server Hardware|5|1824.87|9124.35
1315|3|Server Hardware|1|333.99|333.99
1315|4|Cloud Hosting|1|224.25|224.25
1316|1|Server Hardware|2|976.73|1953.46
1316|2|Custom Report Pack|10|1416.05|14160.50
1316|3|Annual Maintenance|1|1628.38|1628.38
1317|1|Cloud Hosting|8|472.57|3780.56
1317|2|Onboarding Package|1|507.16|507.16
1317|3|Consulting Day|5|540.82|2704.10
1317|4|Training Session|8|171.14|1369.12
1318|1|Data Migration|5|2261.62|11308.10
1318|2|Workshop|1|190.07|190.07
1319|1|Premium SLA|2|1503.01|3006.02
1319|2|Server Hardware|1|1921.40|1921.40
1319|3|Custom Report Pack|8|428.51|3428.08
1320|1|Integration Module|3|1298.04|3894.12
1320|2|Premium SLA|2|1226.93|2453.86
1321|1|Premium SLA|5|1238.44|6192.20
1321|2|Backup Service|5|1290.14|6450.70
1322|1|Server Hardware|10|538.18|5381.80
1322|2|Annual Maintenance|3|2332.87|6998.61
1322|3|Consulting Day|10|232.45|2324.50
1323|1|Audit Review|2|1522.77|3045.54
1323|2|Audit Review|3|124.68|374.04
1323|3|Support Plan|2|1906.46|3812.92
1324|1|Backup Service|8|86.30|690.40
1324|2|Consulting Day|2|366.75|733.50
1325|1|Custom Report Pack|3|1422.25|4266.75
1325|2|Server Hardware|1|2210.47|2210.47
1325|3|Server Hardware|1|1253.40|1253.40
1326|1|Workshop|5|2221.65|11108.25
1327|1|Software Licence|1|2035.50|2035.50
1327|2|Workshop|2|646.87|1293.74
1328|1|Data Migration|1|373.91|373.91
1329|1|Audit Review|1|2172.01|2172.01
1329|2|Cloud Hosting|1|1631.25|1631.25
1330|1|Premium SLA|3|110.05|330.15
1330|2|Custom Report Pack|1|2173.55|2173.55
1330|3|Managed Service|1|2382.07|2382.07
1330|4|Software Licence|2|2271.21|4542.42
1330|5|Audit Review|1|1655.82|1655.82
1330|6|Integration Module|5|817.91|4089.55
1331|1|Software Licence|5|1053.07|5265.35
1332|1|Implementation Hours|1|904.56|904.56
1332|2|Consulting Day|1|1419.21|1419.21
1332|3|Managed Service|10|1374.56|13745.60
1333|1|Custom Report Pack|1|2110.53|2110.53
1333|2|Software Licence|1|1220.00|1220.00
1333|3|Premium SLA|1|538.61|538.61
1334|1|Integration Module|1|1884.86|1884.86
1334|2|Support Plan|1|1635.10|1635.10
1334|3|Premium SLA|3|161.09|483.27
1335|1|Custom Report Pack|1|1505.88|1505.88
1335|2|Custom Report Pack|3|2274.08|6822.24
1336|1|Data Migration|1|1150.50|1150.50
1337|1|Audit Review|1|318.79|318.79
1337|2|Server Hardware|2|192.75|385.50
1337|3|Implementation Hours|3|1746.86|5240.58
1337|4|Audit Review|3|495.13|1485.39
1337|5|Onboarding Package|5|1310.24|6551.20
1338|1|Training Session|1|2047.07|2047.07
1338|2|Cloud Hosting|1|1332.56|1332.56
1338|3|Server Hardware|8|602.39|4819.12
1339|1|Annual Maintenance|1|960.15|960.15
1340|1|Data Migration|3|1118.23|3354.69
1340|2|Licence Renewal|10|1793.59|17935.90
1340|3|Training Session|1|2396.94|2396.94
1340|4|Workshop|2|2274.82|4549.64
1341|1|Onboarding Package|2|1895.59|3791.18
1342|1|Training Session|2|804.12|1608.24
1342|2|Consulting Day|2|367.01|734.02
1342|3|Storage Expansion|3|1124.26|3372.78
1343|1|Server Hardware|5|709.17|3545.85
1343|2|Custom Report Pack|1|1191.41|1191.41
1343|3|Data Migration|2|2380.69|4761.38
1343|4|Managed Service|2|264.11|528.22
1343|5|Training Session|10|2219.94|22199.40
1343|6|Support Plan|8|2146.61|17172.88
1344|1|Onboarding Package|3|1064.82|3194.46
1344|2|Integration Module|1|1492.77|1492.77
1345|1|Onboarding Package|5|1832.66|9163.30
1345|2|Premium SLA|2|2089.56|4179.12
1345|3|Storage Expansion|1|885.87|885.87
1346|1|Onboarding Package|3|2245.47|6736.41
1347|1|Managed Service|3|2295.95|6887.85
1347|2|Backup Service|8|2187.25|17498.00
1347|3|Server Hardware|2|1644.23|3288.46
1348|1|Consulting Day|3|2178.03|6534.09
1348|2|Integration Module|1|247.44|247.44
1348|3|Audit Review|1|2280.88|2280.88
1349|1|Workshop|1|541.61|541.61
1349|2|Software Licence|1|1785.53|1785.53
1350|1|Premium SLA|1|1888.94|1888.94
1350|2|Support Plan|10|1146.34|11463.40
1350|3|Audit Review|3|450.33|1350.99
1351|1|Backup Service|2|1204.74|2409.48
1351|2|Integration Module|1|271.62|271.62
1351|3|Cloud Hosting|2|988.42|1976.84
1351|4|Software Licence|1|2202.52|2202.52
1351|5|Licence Renewal|2|2389.72|4779.44
1352|1|Onboarding Package|1|542.94|542.94
1352|2|Managed Service|2|1036.76|2073.52
1352|3|Integration Module|3|1337.89|4013.67
1353|1|Server Hardware|1|307.90|307.90
1353|2|Consulting Day|2|1727.15|3454.30
1353|3|Server Hardware|1|1574.87|1574.87
1354|1|Software Licence|10|2002.88|20028.80
1354|2|Audit Review|5|1577.48|7887.40
1354|3|Support Plan|1|2081.92|2081.92
1355|1|Consulting Day|3|489.81|1469.43
1356|1|Performance Tuning|2|94.84|189.68
1356|2|Consulting Day|8|378.97|3031.76
1356|3|Backup Service|3|1634.59|4903.77
1357|1|Onboarding Package|3|1980.64|5941.92
1358|1|Software Licence|1|626.03|626.03
1358|2|Backup Service|8|2263.38|18107.04
1358|3|Performance Tuning|1|2157.84|2157.84
1358|4|Licence Renewal|1|1477.88|1477.88
1358|5|Support Plan|5|751.80|3759.00
1358|6|Cloud Hosting|1|1144.81|1144.81
1359|1|Support Plan|3|1788.71|5366.13
1360|1|Training Session|1|2183.96|2183.96
1360|2|Audit Review|1|1553.15|1553.15
1361|1|Licence Renewal|3|2399.20|7197.60
1361|2|Managed Service|2|1892.57|3785.14
1362|1|Annual Maintenance|5|1036.50|5182.50
1362|2|Storage Expansion|1|2342.29|2342.29
1362|3|Consulting Day|1|1764.96|1764.96
1362|4|Performance Tuning|2|2267.06|4534.12
1363|1|Workshop|10|613.10|6131.00
1363|2|Support Plan|5|440.44|2202.20
1363|3|Audit Review|8|1851.95|14815.60
1364|1|Training Session|8|1358.89|10871.12
1365|1|Data Migration|1|2119.95|2119.95
1365|2|Premium SLA|1|842.51|842.51
1365|3|Annual Maintenance|1|554.08|554.08
1366|1|Audit Review|1|1861.58|1861.58
1366|2|Implementation Hours|3|986.96|2960.88
1367|1|Managed Service|1|1219.90|1219.90
1367|2|Consulting Day|1|190.08|190.08
1367|3|Data Migration|10|1180.95|11809.50
1367|4|Performance Tuning|3|672.80|2018.40
1368|1|Managed Service|3|1023.96|3071.88
1368|2|Data Migration|8|1973.76|15790.08
1369|1|Custom Report Pack|8|2102.58|16820.64
1369|2|Custom Report Pack|2|2166.26|4332.52
1369|3|Managed Service|1|1558.33|1558.33
1369|4|Software Licence|1|2276.86|2276.86
1369|5|Software Licence|1|251.59|251.59
1369|6|Annual Maintenance|1|1086.45|1086.45
1370|1|Server Hardware|2|1329.53|2659.06
1370|2|Workshop|2|1700.33|3400.66
1370|3|Consulting Day|1|1221.06|1221.06
1371|1|Training Session|1|1937.18|1937.18
1371|2|Consulting Day|1|2034.33|2034.33
1371|3|Premium SLA|1|107.00|107.00
1372|1|Training Session|1|805.27|805.27
1372|2|Custom Report Pack|1|1047.11|1047.11
1372|3|Data Migration|3|2142.09|6426.27
1372|4|Training Session|1|955.74|955.74
1372|5|Server Hardware|1|280.57|280.57
1373|1|Integration Module|1|1913.53|1913.53
1373|2|Training Session|10|1731.57|17315.70
1373|3|Managed Service|5|1383.92|6919.60
1373|4|Cloud Hosting|1|761.44|761.44
1374|1|Audit Review|1|2059.09|2059.09
1374|2|Software Licence|2|416.37|832.74
1374|3|Consulting Day|2|1410.22|2820.44
1374|4|Training Session|5|1548.61|7743.05
1374|5|Performance Tuning|1|2272.11|2272.11
1374|6|Server Hardware|1|1311.00|1311.00
1375|1|Onboarding Package|1|947.41|947.41
1376|1|Support Plan|1|267.70|267.70
1376|2|Managed Service|5|1337.80|6689.00
1376|3|Annual Maintenance|8|343.42|2747.36
1376|4|Cloud Hosting|3|907.86|2723.58
1376|5|Backup Service|1|1376.47|1376.47
1377|1|Performance Tuning|5|1470.18|7350.90
1377|2|Support Plan|1|144.76|144.76
1378|1|Licence Renewal|1|187.60|187.60
1378|2|Support Plan|3|2013.74|6041.22
1378|3|Consulting Day|5|2394.32|11971.60
1378|4|Consulting Day|5|654.70|3273.50
1379|1|Licence Renewal|3|1980.83|5942.49
1380|1|Data Migration|5|1898.21|9491.05
1380|2|Implementation Hours|10|1649.70|16497.00
1381|1|Audit Review|1|2005.12|2005.12
1381|2|Custom Report Pack|1|893.52|893.52
1381|3|Consulting Day|5|2033.88|10169.40
1382|1|Software Licence|3|733.07|2199.21
1383|1|Support Plan|1|1731.22|1731.22
1383|2|Annual Maintenance|3|2008.43|6025.29
1383|3|Storage Expansion|2|278.32|556.64
1384|1|Software Licence|1|168.74|168.74
1384|2|Custom Report Pack|1|419.48|419.48
1384|3|Data Migration|3|1524.79|4574.37
1384|4|Implementation Hours|1|2123.52|2123.52
1385|1|Cloud Hosting|1|405.22|405.22
1385|2|Data Migration|3|1201.85|3605.55
1385|3|Data Migration|1|1922.04|1922.04
1386|1|Backup Service|8|1326.37|10610.96
1386|2|Custom Report Pack|1|1955.46|1955.46
1386|3|Storage Expansion|1|1210.48|1210.48
1386|4|Performance Tuning|1|1207.94|1207.94
1387|1|Licence Renewal|1|1711.99|1711.99
1387|2|Training Session|1|1100.03|1100.03
1388|1|Onboarding Package|1|1440.73|1440.73
1388|2|Premium SLA|8|1612.56|12900.48
1388|3|Server Hardware|1|1610.90|1610.90
1389|1|Storage Expansion|2|1836.37|3672.74
1389|2|Managed Service|5|1787.77|8938.85
1390|1|Licence Renewal|3|2136.67|6410.01
1390|2|Cloud Hosting|3|435.73|1307.19
1390|3|Implementation Hours|8|1322.70|10581.60
1391|1|Training Session|1|2006.15|2006.15
1392|1|Server Hardware|1|86.88|86.88
1392|2|Custom Report Pack|8|1418.59|11348.72
1392|3|Cloud Hosting|1|200.91|200.91
1393|1|Premium SLA|3|1899.62|5698.86
1394|1|Consulting Day|1|360.60|360.60
1395|1|Audit Review|2|1341.09|2682.18
1395|2|Audit Review|5|1328.88|6644.40
1395|3|Server Hardware|1|711.10|711.10
1396|1|Training Session|1|1200.50|1200.50
1397|1|Backup Service|1|1281.14|1281.14
1398|1|Server Hardware|1|1484.75|1484.75
1398|2|Storage Expansion|5|996.80|4984.00
1398|3|Software Licence|8|346.36|2770.88
1399|1|Workshop|1|1688.18|1688.18
1399|2|Server Hardware|1|1852.42|1852.42
1399|3|Workshop|5|1263.90|6319.50
1400|1|Support Plan|1|2026.01|2026.01
1401|1|Premium SLA|3|831.20|2493.60
1401|2|Integration Module|2|917.88|1835.76
1401|3|Cloud Hosting|8|503.52|4028.16
1402|1|Managed Service|1|439.91|439.91
1402|2|Backup Service|1|670.26|670.26
1402|3|Data Migration|1|470.61|470.61
1402|4|Training Session|1|559.44|559.44
1403|1|Storage Expansion|5|969.97|4849.85
1403|2|Onboarding Package|8|2062.35|16498.80
1404|1|Onboarding Package|1|1294.93|1294.93
1404|2|Onboarding Package|5|135.98|679.90
1404|3|Managed Service|10|1867.72|18677.20
1404|4|Backup Service|5|2265.71|11328.55
1405|1|Training Session|1|913.75|913.75
1405|2|Software Licence|2|1014.00|2028.00
1405|3|Custom Report Pack|3|1348.89|4046.67
1406|1|Integration Module|5|1796.45|8982.25
1407|1|Training Session|1|895.88|895.88
1407|2|Training Session|2|489.49|978.98
1407|3|Data Migration|1|167.60|167.60
1407|4|Premium SLA|1|1544.24|1544.24
1407|5|Storage Expansion|8|1893.11|15144.88
1408|1|Licence Renewal|2|316.53|633.06
1408|2|Performance Tuning|5|1680.31|8401.55
1408|3|Performance Tuning|1|527.92|527.92
1409|1|Software Licence|1|1521.78|1521.78
1410|1|Workshop|2|490.32|980.64
1410|2|Storage Expansion|5|1775.39|8876.95
1411|1|Storage Expansion|2|1997.04|3994.08
1411|2|Workshop|10|786.08|7860.80
1412|1|Data Migration|8|588.41|4707.28
1412|2|Support Plan|1|388.96|388.96
1413|1|Consulting Day|1|1514.14|1514.14
1413|2|Licence Renewal|2|155.05|310.10
1414|1|Support Plan|3|1754.11|5262.33
1414|2|Backup Service|5|2347.64|11738.20
1414|3|Managed Service|2|1033.62|2067.24
1414|4|Software Licence|2|1081.47|2162.94
1415|1|Consulting Day|2|170.57|341.14
1416|1|Integration Module|2|559.23|1118.46
1417|1|Annual Maintenance|2|1645.01|3290.02
1418|1|Onboarding Package|2|177.61|355.22
1418|2|Cloud Hosting|3|1311.61|3934.83
1418|3|Integration Module|1|213.99|213.99
1419|1|Consulting Day|1|816.02|816.02
1419|2|Backup Service|1|1523.28|1523.28
1420|1|Integration Module|1|1979.70|1979.70
1421|1|Licence Renewal|1|1780.40|1780.40
1421|2|Licence Renewal|5|600.58|3002.90
1421|3|Server Hardware|1|1968.14|1968.14
1422|1|Annual Maintenance|2|2377.50|4755.00
1422|2|Consulting Day|5|1070.39|5351.95
1422|3|Managed Service|8|929.07|7432.56
1422|4|Support Plan|5|1689.66|8448.30
1423|1|Implementation Hours|1|2324.75|2324.75
1423|2|Audit Review|2|989.69|1979.38
1424|1|Premium SLA|1|2365.02|2365.02
1425|1|Workshop|1|2368.15|2368.15
1426|1|Managed Service|2|1848.06|3696.12
1426|2|Premium SLA|1|696.59|696.59
1427|1|Server Hardware|2|178.29|356.58
1427|2|Premium SLA|2|692.66|1385.32
1427|3|Backup Service|5|348.26|1741.30
1427|4|Licence Renewal|5|1640.68|8203.40
1428|1|Licence Renewal|3|221.39|664.17
1428|2|Server Hardware|1|2024.52|2024.52
1428|3|Implementation Hours|8|2350.97|18807.76
1428|4|Premium SLA|1|1824.08|1824.08
1428|5|Server Hardware|1|1872.06|1872.06
1429|1|Managed Service|3|2212.22|6636.66
1430|1|Managed Service|1|2007.34|2007.34
1430|2|Storage Expansion|2|346.07|692.14
1430|3|Cloud Hosting|5|1854.67|9273.35
1430|4|Managed Service|5|688.53|3442.65
1430|5|Premium SLA|5|2333.44|11667.20
1431|1|Custom Report Pack|8|1910.89|15287.12
1431|2|Data Migration|1|1084.40|1084.40
1432|1|Managed Service|10|482.86|4828.60
1432|2|Data Migration|2|1161.75|2323.50
1433|1|Support Plan|3|423.38|1270.14
1433|2|Integration Module|1|1616.52|1616.52
1433|3|Integration Module|1|804.40|804.40
1433|4|Training Session|1|569.26|569.26
1434|1|Licence Renewal|8|974.29|7794.32
1434|2|Storage Expansion|3|1315.83|3947.49
1434|3|Managed Service|1|855.05|855.05
1434|4|Cloud Hosting|2|1696.15|3392.30
1435|1|Annual Maintenance|8|1865.03|14920.24
1435|2|Integration Module|5|2208.17|11040.85
1435|3|Support Plan|3|2149.10|6447.30
1436|1|Software Licence|8|844.28|6754.24
1436|2|Consulting Day|1|1294.82|1294.82
1436|3|Server Hardware|1|1658.00|1658.00
1436|4|Backup Service|2|1384.96|2769.92
1437|1|Integration Module|2|1998.62|3997.24
1437|2|Backup Service|3|406.21|1218.63
1437|3|Consulting Day|1|950.10|950.10
1438|1|Premium SLA|3|1208.45|3625.35
1438|2|Data Migration|2|1710.81|3421.62
1438|3|Software Licence|1|506.89|506.89
1439|1|Performance Tuning|5|1937.33|9686.65
1439|2|Software Licence|1|2076.07|2076.07
1439|3|Support Plan|1|723.09|723.09
1439|4|Annual Maintenance|1|1868.16|1868.16
1439|5|Annual Maintenance|10|401.35|4013.50
1440|1|Consulting Day|3|479.67|1439.01
1440|2|Server Hardware|3|166.55|499.65
1440|3|Licence Renewal|8|2009.32|16074.56
1441|1|Audit Review|1|1560.52|1560.52
1441|2|Data Migration|1|201.17|201.17
1441|3|Software Licence|2|2371.61|4743.22
1441|4|Workshop|1|336.28|336.28
1441|5|Data Migration|1|1315.01|1315.01
1441|6|Annual Maintenance|3|2073.51|6220.53
1442|1|Cloud Hosting|1|2310.23|2310.23
1442|2|Licence Renewal|1|888.54|888.54
1442|3|Integration Module|1|1569.20|1569.20
1443|1|Storage Expansion|1|2377.47|2377.47
1443|2|Training Session|8|1524.02|12192.16
1444|1|Cloud Hosting|5|2076.02|10380.10
1445|1|Data Migration|3|1904.37|5713.11
1445|2|Consulting Day|10|1633.09|16330.90
1445|3|Storage Expansion|5|485.91|2429.55
1445|4|Custom Report Pack|2|361.23|722.46
1446|1|Training Session|3|194.23|582.69
1447|1|Cloud Hosting|1|814.43|814.43
1447|2|Storage Expansion|8|2148.50|17188.00
1447|3|Audit Review|1|1052.64|1052.64
1447|4|Support Plan|8|1947.63|15581.04
1448|1|Implementation Hours|2|1297.79|2595.58
1448|2|Integration Module|1|350.12|350.12
1449|1|Backup Service|3|276.19|828.57
1449|2|Support Plan|3|618.73|1856.19
1449|3|Integration Module|8|237.38|1899.04
1450|1|Implementation Hours|1|1387.05|1387.05
1450|2|Managed Service|1|2182.96|2182.96
1451|1|Onboarding Package|1|1693.60|1693.60
1451|2|Implementation Hours|1|536.18|536.18
1451|3|Cloud Hosting|3|1921.85|5765.55
1451|4|Custom Report Pack|10|2140.83|21408.30
1451|5|Performance Tuning|2|211.38|422.76
1451|6|Onboarding Package|5|527.17|2635.85
1452|1|Annual Maintenance|8|2280.19|18241.52
1452|2|Annual Maintenance|2|319.98|639.96
1452|3|Annual Maintenance|1|1152.95|1152.95
1453|1|Onboarding Package|1|595.89|595.89
1453|2|Onboarding Package|1|1569.01|1569.01
1453|3|Training Session|1|1492.09|1492.09
1454|1|Backup Service|10|1326.45|13264.50
1454|2|Integration Module|2|236.02|472.04
1454|3|Performance Tuning|1|2041.79|2041.79
1455|1|Software Licence|1|454.17|454.17
1455|2|Workshop|2|2049.63|4099.26
1456|1|Server Hardware|5|2377.88|11889.40
1457|1|Cloud Hosting|5|672.37|3361.85
1457|2|Integration Module|3|916.67|2750.01
1458|1|Custom Report Pack|2|1025.90|2051.80
